Unnamed: 0	Geneid	KO	Pathway_ko	Definition
5994	Cre09.g401150	K18160	9182	Protein families: genetic information processing
5999	Cre09.g401330	K17623	9181	Protein families: metabolism
6003	Cre09.g402034	K11996	9123	"Folding	 sorting and degradation"
6004	Cre09.g402034	K11996	9182	Protein families: genetic information processing
6005	Cre09.g402034	K11996	4121	Ubiquitin system
6006	Cre09.g402450	K03063	9123	"Folding	 sorting and degradation"
6007	Cre09.g402450	K03063	9172	Infectious diseases: Viral
6008	Cre09.g402450	K03063	9182	Protein families: genetic information processing
6009	Cre09.g402500	K02154	9102	Energy metabolism
6010	Cre09.g402500	K02154	9141	Transport and catabolism
6011	Cre09.g402500	K02154	4142	Lysosome
6012	Cre09.g402500	K02154	9155	Excretory system
6013	Cre09.g402500	K02154	9156	Nervous system
6014	Cre09.g402500	K02154	9163	Immune diseases
6015	Cre09.g402500	K02154	9171	Infectious diseases: Bacterial
6016	Cre09.g402500	K02154	5120	Epithelial cell signaling in Helicobacter pylori infection
6017	Cre09.g402500	K02154	5152	Tuberculosis
6018	Cre09.g402500	K02154	9172	Infectious diseases: Viral
6019	Cre09.g402500	K02154	9183	Protein families: signaling and cellular processes
6031	Cre09.g403182	K11292	9182	Protein families: genetic information processing
6032	Cre09.g403182	K11292	3036	Chromosome and associated proteins
6046	Cre09.g404400	K14324	9122	Translation
6047	Cre09.g404400	K14324	3015	mRNA surveillance pathway
6048	Cre09.g404400	K14324	9182	Protein families: genetic information processing
6049	Cre09.g404400	K14324	3036	Chromosome and associated proteins
6051	Cre09.g405050	K02149	9102	Energy metabolism
6052	Cre09.g405050	K02149	9132	Signal transduction
6053	Cre09.g405050	K02149	9141	Transport and catabolism
6054	Cre09.g405050	K02149	9155	Excretory system
6055	Cre09.g405050	K02149	9156	Nervous system
6056	Cre09.g405050	K02149	9163	Immune diseases
6057	Cre09.g405050	K02149	9171	Infectious diseases: Bacterial
6058	Cre09.g405050	K02149	5120	Epithelial cell signaling in Helicobacter pylori infection
6059	Cre09.g405050	K02149	9172	Infectious diseases: Viral
6064	Cre09.g405550	K17796	9182	Protein families: genetic information processing
6065	Cre09.g405550	K17796	9183	Protein families: signaling and cellular processes
6081	Cre09.g406400	K17686	9132	Signal transduction
6082	Cre09.g406400	K17686	9176	Drug resistance: Antineoplastic
6098	Cre09.g406800	K13280	9123	"Folding	 sorting and degradation"
6099	Cre09.g406800	K13280	9181	Protein families: metabolism
6100	Cre09.g406851	K03364	9123	"Folding	 sorting and degradation"
6101	Cre09.g406851	K03364	9143	Cell growth and death
6102	Cre09.g406851	K03364	4111	Cell cycle - yeast
6103	Cre09.g406851	K03364	9152	Endocrine system
6104	Cre09.g406851	K03364	9182	Protein families: genetic information processing
6107	Cre09.g407700	K16292	9181	Protein families: metabolism
6121	Cre09.g408550	K10684	9123	"Folding	 sorting and degradation"
6122	Cre09.g408550	K10684	9182	Protein families: genetic information processing
6124	Cre09.g408900	K11490	9182	Protein families: genetic information processing
6125	Cre09.g409050	K13719	9123	"Folding	 sorting and degradation"
6126	Cre09.g409050	K13719	9181	Protein families: metabolism
6127	Cre09.g409100	K01719	9108	Metabolism of cofactors and vitamins
6128	Cre09.g409200	K13172	9182	Protein families: genetic information processing
6146	Cre09.g411900	K00600	9101	Carbohydrate metabolism
6147	Cre09.g411900	K00600	9102	Energy metabolism
6148	Cre09.g411900	K00600	9105	Amino acid metabolism
6149	Cre09.g411900	K00600	9106	Metabolism of other amino acids
6150	Cre09.g411900	K00600	9108	Metabolism of cofactors and vitamins
6151	Cre09.g411900	K00600	9176	Drug resistance: Antineoplastic
6154	Cre09.g412300	K17805	9182	Protein families: genetic information processing
6158	Cre09.g414000	K09833	9108	Metabolism of cofactors and vitamins
6159	Cre09.g414000	K09833	9181	Protein families: metabolism
6162	Cre09.g414200	K18466	9141	Transport and catabolism
6163	Cre09.g414200	K18466	9182	Protein families: genetic information processing
6173	Cre09.g416000	K12843	9121	Transcription
6174	Cre09.g416000	K12843	9182	Protein families: genetic information processing
6179	Cre09.g416100	K09518	9123	"Folding	 sorting and degradation"
6180	Cre09.g416100	K09518	9182	Protein families: genetic information processing
6204	Cre10.g418100	K02728	9123	"Folding	 sorting and degradation"
6205	Cre10.g418100	K02728	9181	Protein families: metabolism
6206	Cre10.g418100	K02728	9182	Protein families: genetic information processing
6211	Cre10.g419750	K03011	9121	Transcription
6212	Cre10.g419750	K03011	9164	Neurodegenerative diseases
6213	Cre10.g419750	K03011	9182	Protein families: genetic information processing
6214	Cre10.g419750	K03011	3400	DNA repair and recombination proteins
6218	Cre10.g420100	K09510	9182	Protein families: genetic information processing
6233	Cre10.g421250	K07195	9152	Endocrine system
6234	Cre10.g421250	K07195	9182	Protein families: genetic information processing
6235	Cre10.g421250	K07195	3036	Chromosome and associated proteins
6241	Cre10.g422150	K01285	9152	Endocrine system
6242	Cre10.g422150	K01285	9154	Digestive system
6243	Cre10.g422150	K01285	9181	Protein families: metabolism
6270	Cre10.g424150	K03123	9121	Transcription
6271	Cre10.g424150	K03123	9161	Cancers: Overview
6272	Cre10.g424150	K03123	9182	Protein families: genetic information processing
6273	Cre10.g424200	K02325	9124	Replication and repair
6274	Cre10.g424200	K02325	3410	Base excision repair
6275	Cre10.g424200	K02325	3420	Nucleotide excision repair
6276	Cre10.g424200	K02325	9182	Protein families: genetic information processing
6277	Cre10.g424200	K02325	3400	DNA repair and recombination proteins
6278	Cre10.g424400	K02739	9123	"Folding	 sorting and degradation"
6279	Cre10.g424400	K02739	9181	Protein families: metabolism
6280	Cre10.g424400	K02739	9182	Protein families: genetic information processing
6281	Cre10.g424450	K11518	9164	Neurodegenerative diseases
6282	Cre10.g424450	K11518	9182	Protein families: genetic information processing
6283	Cre10.g424450	K11518	9183	Protein families: signaling and cellular processes
6288	Cre10.g424850	K12844	9121	Transcription
6289	Cre10.g424850	K12844	9182	Protein families: genetic information processing
6290	Cre10.g424900	K00472	9105	Amino acid metabolism
6296	Cre10.g425700	K14301	9122	Translation
6297	Cre10.g425700	K14301	9182	Protein families: genetic information processing
6298	Cre10.g425700	K14301	3036	Chromosome and associated proteins
6299	Cre10.g425800	K13288	9122	Translation
6300	Cre10.g425800	K13288	9182	Protein families: genetic information processing
6301	Cre10.g425800	K13288	3009	Ribosome biogenesis
6307	Cre10.g426152	K01761	9105	Amino acid metabolism
6308	Cre10.g426152	K01761	9106	Metabolism of other amino acids
6309	Cre10.g426250	K14800	9182	Protein families: genetic information processing
6322	Cre10.g427150	K12870	9121	Transcription
6323	Cre10.g427150	K12870	9182	Protein families: genetic information processing
6324	Cre10.g427250	K05759	9132	Signal transduction
6325	Cre10.g427250	K05759	4013	MAPK signaling pathway - fly
6326	Cre10.g427250	K05759	9142	Cell motility
6327	Cre10.g427250	K05759	9171	Infectious diseases: Bacterial
6328	Cre10.g427250	K05759	5131	Shigellosis
6329	Cre10.g427250	K05759	9182	Protein families: genetic information processing
6330	Cre10.g427250	K05759	9183	Protein families: signaling and cellular processes
6331	Cre10.g427250	K05759	4147	Exosome
6332	Cre10.g427600	K07767	9183	Protein families: signaling and cellular processes
6333	Cre10.g427700	K11594	9151	Immune system
6334	Cre10.g427700	K11594	9161	Cancers: Overview
6335	Cre10.g427700	K11594	9172	Infectious diseases: Viral
6336	Cre10.g427700	K11594	9182	Protein families: genetic information processing
6337	Cre10.g427700	K11594	3041	Spliceosome
6338	Cre10.g427700	K11594	3036	Chromosome and associated proteins
6341	Cre10.g428150	K08869	9181	Protein families: metabolism
6345	Cre10.g428433	K10563	9124	Replication and repair
6346	Cre10.g428433	K10563	9182	Protein families: genetic information processing
6349	Cre10.g428650	K07359	9132	Signal transduction
6350	Cre10.g428650	K07359	9141	Transport and catabolism
6351	Cre10.g428650	K07359	9152	Endocrine system
6352	Cre10.g428650	K07359	4921	Oxytocin signaling pathway
6353	Cre10.g428650	K07359	9149	Aging
6354	Cre10.g428650	K07359	9165	Substance dependence
6355	Cre10.g428650	K07359	9181	Protein families: metabolism
6363	Cre10.g429100	K01881	9122	Translation
6364	Cre10.g429100	K01881	9181	Protein families: metabolism
6365	Cre10.g429100	K01881	9182	Protein families: genetic information processing
6368	Cre10.g429800	K08869	9181	Protein families: metabolism
6373	Cre10.g430800	K08869	9181	Protein families: metabolism
6377	Cre10.g431400	K00784	9122	Translation
6378	Cre10.g431400	K00784	9182	Protein families: genetic information processing
6388	Cre10.g432500	K06677	9143	Cell growth and death
6389	Cre10.g432500	K06677	9182	Protein families: genetic information processing
6402	Cre10.g433750	K14376	9122	Translation
6403	Cre10.g433750	K14376	9182	Protein families: genetic information processing
6423	Cre10.g436050	K04564	9132	Signal transduction
6424	Cre10.g436050	K04564	4068	FoxO signaling pathway
6425	Cre10.g436050	K04564	9141	Transport and catabolism
6426	Cre10.g436050	K04564	9149	Aging
6427	Cre10.g436050	K04564	4212	Longevity regulating pathway - worm
6428	Cre10.g436050	K04564	4213	Longevity regulating pathway - multiple species
6429	Cre10.g436050	K04564	9164	Neurodegenerative diseases
6443	Cre10.g437350	K14684	9183	Protein families: signaling and cellular processes
6453	Cre10.g437950	K01191	9107	Glycan biosynthesis and metabolism
6454	Cre10.g437950	K01191	9182	Protein families: genetic information processing
6455	Cre10.g438050	K09458	9103	Lipid metabolism
6456	Cre10.g438050	K09458	9108	Metabolism of cofactors and vitamins
6457	Cre10.g438050	K09458	9181	Protein families: metabolism
6458	Cre10.g438100	K19269	9101	Carbohydrate metabolism
6459	Cre10.g438100	K19269	9181	Protein families: metabolism
6467	Cre10.g439050	K14684	9183	Protein families: signaling and cellular processes
6471	Cre10.g439150	K03065	9123	"Folding	 sorting and degradation"
6472	Cre10.g439150	K03065	9172	Infectious diseases: Viral
6473	Cre10.g439150	K03065	9182	Protein families: genetic information processing
6474	Cre10.g439200	K15442	9182	Protein families: genetic information processing
6478	Cre10.g439900	K09486	9123	"Folding	 sorting and degradation"
6479	Cre10.g439900	K09486	9182	Protein families: genetic information processing
6480	Cre10.g440150	K18171	9182	Protein families: genetic information processing
6483	Cre10.g440750	K02470	9182	Protein families: genetic information processing
6484	Cre10.g440750	K02470	3400	DNA repair and recombination proteins
6488	Cre10.g441100	K05292	9107	Glycan biosynthesis and metabolism
6494	Cre10.g441500	K09602	9181	Protein families: metabolism
6495	Cre10.g441500	K09602	9182	Protein families: genetic information processing
6496	Cre10.g441550	K16302	9183	Protein families: signaling and cellular processes
6503	Cre10.g442200	K07748	9103	Lipid metabolism
6504	Cre10.g442250	K14827	9182	Protein families: genetic information processing
6505	Cre10.g442400	K12873	9121	Transcription
6506	Cre10.g442400	K12873	9182	Protein families: genetic information processing
6520	Cre10.g443650	K15627	9161	Cancers: Overview
6523	Cre10.g444550	K04773	9181	Protein families: metabolism
6524	Cre10.g444700	K00700	9101	Carbohydrate metabolism
6525	Cre10.g444700	K00700	9183	Protein families: signaling and cellular processes
6526	Cre10.g444900	K03327	9183	Protein families: signaling and cellular processes
6527	Cre10.g445600	K14569	9122	Translation
6528	Cre10.g445600	K14569	9182	Protein families: genetic information processing
6529	Cre10.g445650	K06669	9143	Cell growth and death
6530	Cre10.g445650	K06669	4111	Cell cycle - yeast
6531	Cre10.g445650	K06669	4113	Meiosis - yeast
6532	Cre10.g445650	K06669	4114	Oocyte meiosis
6533	Cre10.g445650	K06669	9182	Protein families: genetic information processing
6534	Cre10.g445650	K06669	9183	Protein families: signaling and cellular processes
6539	Cre10.g446550	K02151	9102	Energy metabolism
6540	Cre10.g446550	K02151	9132	Signal transduction
6541	Cre10.g446550	K02151	9141	Transport and catabolism
6542	Cre10.g446550	K02151	9155	Excretory system
6543	Cre10.g446550	K02151	9156	Nervous system
6544	Cre10.g446550	K02151	9163	Immune diseases
6545	Cre10.g446550	K02151	9171	Infectious diseases: Bacterial
6546	Cre10.g446550	K02151	5120	Epithelial cell signaling in Helicobacter pylori infection
6547	Cre10.g446550	K02151	9172	Infectious diseases: Viral
6548	Cre10.g446650	K15271	9182	Protein families: genetic information processing
6549	Cre10.g446700	K18932	9191	Unclassified: metabolism
6550	Cre10.g446900	K12862	9121	Transcription
6551	Cre10.g446900	K12862	9182	Protein families: genetic information processing
6552	Cre10.g446900	K12862	3400	DNA repair and recombination proteins
6555	Cre10.g447300	K11885	9182	Protein families: genetic information processing
6557	Cre10.g447800	K11089	9163	Immune diseases
6572	Cre10.g449100	K15110	9183	Protein families: signaling and cellular processes
6602	Cre10.g452650	K17795	9182	Protein families: genetic information processing
6603	Cre10.g452650	K17795	9183	Protein families: signaling and cellular processes
6606	Cre10.g453450	K11096	9121	Transcription
6607	Cre10.g453450	K11096	9182	Protein families: genetic information processing
6608	Cre10.g453450	K11096	3032	DNA replication proteins
6613	Cre10.g454400	K10632	9132	Signal transduction
6614	Cre10.g454400	K10632	9182	Protein families: genetic information processing
6617	Cre10.g454650	K14721	9121	Transcription
6618	Cre10.g454650	K14721	9151	Immune system
6619	Cre10.g454650	K14721	9182	Protein families: genetic information processing
6620	Cre10.g454734	K08909	9102	Energy metabolism
6621	Cre10.g454734	K08909	9181	Protein families: metabolism
6622	Cre10.g455300	K11088	9121	Transcription
6623	Cre10.g455300	K11088	9141	Transport and catabolism
6624	Cre10.g455300	K11088	9163	Immune diseases
6625	Cre10.g455300	K11088	9182	Protein families: genetic information processing
6626	Cre10.g455300	K11088	3032	DNA replication proteins
6627	Cre10.g455600	K02603	9143	Cell growth and death
6628	Cre10.g455600	K02603	4111	Cell cycle - yeast
6629	Cre10.g455600	K02603	4113	Meiosis - yeast
6630	Cre10.g455600	K02603	9182	Protein families: genetic information processing
6631	Cre10.g455600	K02603	3036	Chromosome and associated proteins
6661	Cre10.g457000	K10598	9123	"Folding	 sorting and degradation"
6662	Cre10.g457000	K10598	9182	Protein families: genetic information processing
6663	Cre10.g457000	K10598	3110	Chaperones and folding catalysts
6664	Cre10.g457000	K10598	4121	Ubiquitin system
6692	Cre10.g458050	K00826	9105	Amino acid metabolism
6693	Cre10.g458050	K00826	280	"Valine	 leucine and isoleucine degradation"
6694	Cre10.g458050	K00826	290	"Valine	 leucine and isoleucine biosynthesis"
6695	Cre10.g458050	K00826	9108	Metabolism of cofactors and vitamins
6696	Cre10.g458050	K00826	9181	Protein families: metabolism
6697	Cre10.g458100	K07112	9194	Poorly characterized
6698	Cre10.g458450	K00432	9103	Lipid metabolism
6699	Cre10.g458450	K00432	9106	Metabolism of other amino acids
6700	Cre10.g458450	K00432	9152	Endocrine system
6705	Cre10.g459000	K06980	9182	Protein families: genetic information processing
6712	Cre10.g459900	K00472	9105	Amino acid metabolism
6713	Cre10.g460300	K15634	9101	Carbohydrate metabolism
6714	Cre10.g460300	K15634	9102	Energy metabolism
6715	Cre10.g460300	K15634	9105	Amino acid metabolism
6716	Cre10.g460350	K13510	9103	Lipid metabolism
6717	Cre10.g460350	K13510	565	Ether lipid metabolism
6718	Cre10.g460350	K13510	9181	Protein families: metabolism
6719	Cre10.g460532	K03349	9123	"Folding	 sorting and degradation"
6720	Cre10.g460532	K03349	9143	Cell growth and death
6721	Cre10.g460532	K03349	4111	Cell cycle - yeast
6722	Cre10.g460532	K03349	4113	Meiosis - yeast
6723	Cre10.g460532	K03349	4114	Oocyte meiosis
6724	Cre10.g460532	K03349	9152	Endocrine system
6725	Cre10.g460532	K03349	9172	Infectious diseases: Viral
6726	Cre10.g460532	K03349	9182	Protein families: genetic information processing
6727	Cre10.g460532	K03349	3036	Chromosome and associated proteins
6729	Cre10.g461050	K02145	9102	Energy metabolism
6730	Cre10.g461050	K02145	9132	Signal transduction
6731	Cre10.g461050	K02145	9141	Transport and catabolism
6732	Cre10.g461050	K02145	9155	Excretory system
6733	Cre10.g461050	K02145	9156	Nervous system
6734	Cre10.g461050	K02145	9163	Immune diseases
6735	Cre10.g461050	K02145	9171	Infectious diseases: Bacterial
6736	Cre10.g461050	K02145	5120	Epithelial cell signaling in Helicobacter pylori infection
6737	Cre10.g461050	K02145	9172	Infectious diseases: Viral
6738	Cre10.g461250	K06027	9141	Transport and catabolism
6739	Cre10.g461250	K06027	9155	Excretory system
6740	Cre10.g461250	K06027	9156	Nervous system
6741	Cre10.g461250	K06027	4721	Synaptic vesicle cycle
6742	Cre10.g461250	K06027	9182	Protein families: genetic information processing
6748	Cre10.g461950	K02737	9123	"Folding	 sorting and degradation"
6749	Cre10.g461950	K02737	9181	Protein families: metabolism
6750	Cre10.g461950	K02737	9182	Protein families: genetic information processing
6762	Cre10.g462750	K11374	9182	Protein families: genetic information processing
6763	Cre10.g462750	K11374	3036	Chromosome and associated proteins
6768	Cre10.g465900	K02206	9132	Signal transduction
6769	Cre10.g465900	K02206	4151	PI3K-Akt signaling pathway
6770	Cre10.g465900	K02206	9143	Cell growth and death
6771	Cre10.g465900	K02206	4114	Oocyte meiosis
6772	Cre10.g465900	K02206	4115	p53 signaling pathway
6773	Cre10.g465900	K02206	4218	Cellular senescence
6774	Cre10.g465900	K02206	9152	Endocrine system
6775	Cre10.g465900	K02206	9161	Cancers: Overview
6776	Cre10.g465900	K02206	5203	Viral carcinogenesis
6777	Cre10.g465900	K02206	9162	Cancers: Specific types
6778	Cre10.g465900	K02206	5215	Prostate cancer
6779	Cre10.g465900	K02206	5222	Small cell lung cancer
6780	Cre10.g465900	K02206	9167	Endocrine and metabolic diseases
6781	Cre10.g465900	K02206	9172	Infectious diseases: Viral
6782	Cre10.g465900	K02206	5162	Measles
6783	Cre10.g465900	K02206	5161	Hepatitis B
6784	Cre10.g465900	K02206	5160	Hepatitis C
6785	Cre10.g465900	K02206	5168	Herpes simplex infection
6786	Cre10.g465900	K02206	5169	Epstein-Barr virus infection
6787	Cre10.g465900	K02206	5165	Human papillomavirus infection
6788	Cre10.g465900	K02206	9181	Protein families: metabolism
6789	Cre10.g465900	K02206	9182	Protein families: genetic information processing
6790	Cre10.g465900	K02206	3036	Chromosome and associated proteins
6791	Cre10.g465950	K12846	9121	Transcription
6792	Cre10.g465950	K12846	9182	Protein families: genetic information processing
6793	Cre10.g466000	K18179	9159	Environmental adaptation
6794	Cre10.g466000	K18179	9182	Protein families: genetic information processing
6812	Cre10.g466750	K00640	9102	Energy metabolism
6813	Cre10.g466750	K00640	9105	Amino acid metabolism
6814	Cre10.g466750	K00640	9145	Cellular community - prokaryotes
6834	Cre11.g467524	K08077	9191	Unclassified: metabolism
6836	Cre11.g467547	K01885	9108	Metabolism of cofactors and vitamins
6837	Cre11.g467547	K01885	9122	Translation
6838	Cre11.g467547	K01885	9181	Protein families: metabolism
6839	Cre11.g467547	K01885	9182	Protein families: genetic information processing
6840	Cre11.g467547	K01885	9183	Protein families: signaling and cellular processes
6852	Cre11.g467567	K08770	9152	Endocrine system
6853	Cre11.g467567	K08770	9182	Protein families: genetic information processing
6898	Cre11.g467647	K12179	9182	Protein families: genetic information processing
6899	Cre11.g467654	K13117	9182	Protein families: genetic information processing
6900	Cre11.g467655	K09647	9123	"Folding	 sorting and degradation"
6901	Cre11.g467655	K09647	9181	Protein families: metabolism
6902	Cre11.g467655	K09647	9182	Protein families: genetic information processing
6915	Cre11.g467699	K15292	9156	Nervous system
6916	Cre11.g467699	K15292	9182	Protein families: genetic information processing
6917	Cre11.g467699	K15292	9183	Protein families: signaling and cellular processes
6947	Cre11.g467738	K13348	9141	Transport and catabolism
6951	Cre11.g467751	K06067	9132	Signal transduction
6952	Cre11.g467751	K06067	9143	Cell growth and death
6953	Cre11.g467751	K06067	9152	Endocrine system
6954	Cre11.g467751	K06067	9149	Aging
6955	Cre11.g467751	K06067	9161	Cancers: Overview
6956	Cre11.g467751	K06067	5202	Transcriptional misregulation in cancer
6957	Cre11.g467751	K06067	5203	Viral carcinogenesis
6958	Cre11.g467751	K06067	9162	Cancers: Specific types
6959	Cre11.g467751	K06067	9164	Neurodegenerative diseases
6960	Cre11.g467751	K06067	9165	Substance dependence
6961	Cre11.g467751	K06067	9172	Infectious diseases: Viral
6962	Cre11.g467751	K06067	5165	Human papillomavirus infection
6963	Cre11.g467751	K06067	9182	Protein families: genetic information processing
6964	Cre11.g467753	K00510	9108	Metabolism of cofactors and vitamins
6965	Cre11.g467753	K00510	9132	Signal transduction
6966	Cre11.g467753	K00510	9143	Cell growth and death
6967	Cre11.g467753	K00510	9154	Digestive system
6968	Cre11.g467753	K00510	9161	Cancers: Overview
6969	Cre11.g467753	K00510	5206	MicroRNAs in cancer
6970	Cre11.g467753	K00510	9162	Cancers: Specific types
6971	Cre11.g467753	K00510	9166	Cardiovascular diseases
6972	Cre11.g467758	K13335	9141	Transport and catabolism
6973	Cre11.g467766	K14415	9182	Protein families: genetic information processing
6981	Cre11.g467768	K10277	9182	Protein families: genetic information processing
6994	Cre11.g467781	K06185	9182	Protein families: genetic information processing
6999	Cre11.g467850	K13511	9103	Lipid metabolism
7000	Cre11.g467850	K13511	9181	Protein families: metabolism
7001	Cre11.g468050	K03969	9192	Unclassified: genetic information processing
7002	Cre11.g468300	K07953	9123	"Folding	 sorting and degradation"
7003	Cre11.g468300	K07953	9171	Infectious diseases: Bacterial
7004	Cre11.g468300	K07953	9182	Protein families: genetic information processing
7005	Cre11.g468300	K07953	9183	Protein families: signaling and cellular processes
7006	Cre11.g468350	K00486	9105	Amino acid metabolism
7007	Cre11.g468356	K09291	9122	Translation
7008	Cre11.g468356	K09291	9161	Cancers: Overview
7009	Cre11.g468356	K09291	9162	Cancers: Specific types
7010	Cre11.g468356	K09291	9182	Protein families: genetic information processing
7011	Cre11.g468377	K12602	9123	"Folding	 sorting and degradation"
7012	Cre11.g468377	K12602	9182	Protein families: genetic information processing
7034	Cre11.g475400	K11864	9124	Replication and repair
7035	Cre11.g475400	K11864	9151	Immune system
7036	Cre11.g475400	K11864	9181	Protein families: metabolism
7037	Cre11.g475400	K11864	9182	Protein families: genetic information processing
7038	Cre11.g475400	K11864	3036	Chromosome and associated proteins
7039	Cre11.g475400	K11864	3400	DNA repair and recombination proteins
7040	Cre11.g475450	K11863	9123	"Folding	 sorting and degradation"
7041	Cre11.g475450	K11863	9181	Protein families: metabolism
7042	Cre11.g475450	K11863	9182	Protein families: genetic information processing
7047	Cre11.g476400	K01247	9124	Replication and repair
7048	Cre11.g476400	K01247	9182	Protein families: genetic information processing
7074	Cre11.g478128	K06158	9182	Protein families: genetic information processing
7075	Cre11.g478156	K12392	9141	Transport and catabolism
7076	Cre11.g478156	K12392	9172	Infectious diseases: Viral
7077	Cre11.g478156	K12392	9182	Protein families: genetic information processing
7088	Cre11.g479250	K14319	9122	Translation
7089	Cre11.g479250	K14319	9182	Protein families: genetic information processing
7100	Cre11.g479650	K09561	9123	"Folding	 sorting and degradation"
7101	Cre11.g479650	K09561	4120	Ubiquitin mediated proteolysis
7102	Cre11.g479650	K09561	9182	Protein families: genetic information processing
7103	Cre11.g479650	K09561	4131	Membrane trafficking
7104	Cre11.g479650	K09561	4121	Ubiquitin system
7120	Cre11.g481400	K08864	9181	Protein families: metabolism
7124	Cre11.g481500	K01663	9105	Amino acid metabolism
7125	Cre11.g481550	K03136	9121	Transcription
7126	Cre11.g481550	K03136	9161	Cancers: Overview
7127	Cre11.g481550	K03136	9182	Protein families: genetic information processing
7133	Cre11.g482850	K16812	9182	Protein families: genetic information processing
7174	Cre12.g484600	K15336	9182	Protein families: genetic information processing
7186	Cre12.g485800	K03798	9181	Protein families: metabolism
7187	Cre12.g485800	K03798	9182	Protein families: genetic information processing
7191	Cre12.g486209	K09533	9182	Protein families: genetic information processing
7192	Cre12.g486209	K09533	3110	Chaperones and folding catalysts
7209	Cre12.g486900	K05542	9182	Protein families: genetic information processing
7218	Cre12.g488000	K01193	9101	Carbohydrate metabolism
7219	Cre12.g488000	K01193	500	Starch and sucrose metabolism
7223	Cre12.g488250	K17822	9182	Protein families: genetic information processing
7225	Cre12.g488850	K11824	9141	Transport and catabolism
7226	Cre12.g488850	K11824	9155	Excretory system
7227	Cre12.g488850	K11824	9156	Nervous system
7228	Cre12.g488850	K11824	9164	Neurodegenerative diseases
7229	Cre12.g488850	K11824	9182	Protein families: genetic information processing
7230	Cre12.g488850	K11824	9183	Protein families: signaling and cellular processes
7236	Cre12.g489400	K14640	9183	Protein families: signaling and cellular processes
7270	Cre12.g491500	K10686	9123	"Folding	 sorting and degradation"
7271	Cre12.g491500	K10686	9182	Protein families: genetic information processing
7304	Cre12.g494100	K12828	9121	Transcription
7305	Cre12.g494100	K12828	9182	Protein families: genetic information processing
7306	Cre12.g494100	K12828	3036	Chromosome and associated proteins
7311	Cre12.g494500	K08817	9181	Protein families: metabolism
7337	Cre12.g496800	K09008	9159	Environmental adaptation
7338	Cre12.g496800	K09008	9182	Protein families: genetic information processing
7344	Cre12.g498050	K14403	9122	Translation
7345	Cre12.g498050	K14403	9182	Protein families: genetic information processing
7346	Cre12.g498050	K14403	3019	Messenger RNA biogenesis
7347	Cre12.g498100	K03250	9122	Translation
7348	Cre12.g498100	K03250	9172	Infectious diseases: Viral
7349	Cre12.g498100	K03250	9182	Protein families: genetic information processing
7350	Cre12.g498100	K03250	3051	Proteasome
7351	Cre12.g498100	K03250	9183	Protein families: signaling and cellular processes
7357	Cre12.g498550	K03428	9108	Metabolism of cofactors and vitamins
7380	Cre12.g499400	K12733	9121	Transcription
7381	Cre12.g499400	K12733	9182	Protein families: genetic information processing
7382	Cre12.g499400	K12733	3110	Chaperones and folding catalysts
7383	Cre12.g499500	K14498	9132	Signal transduction
7384	Cre12.g499500	K14498	4075	Plant hormone signal transduction
7385	Cre12.g499500	K14498	9181	Protein families: metabolism
7386	Cre12.g499700	K03327	9183	Protein families: signaling and cellular processes
7390	Cre12.g499900	K18467	9141	Transport and catabolism
7391	Cre12.g499900	K18467	9182	Protein families: genetic information processing
7409	Cre12.g500900	K04706	9123	"Folding	 sorting and degradation"
7410	Cre12.g500900	K04706	9132	Signal transduction
7411	Cre12.g500900	K04706	9172	Infectious diseases: Viral
7412	Cre12.g500900	K04706	9182	Protein families: genetic information processing
7413	Cre12.g500900	K04706	9183	Protein families: signaling and cellular processes
7417	Cre12.g501200	K03094	9123	"Folding	 sorting and degradation"
7418	Cre12.g501200	K03094	4120	Ubiquitin mediated proteolysis
7419	Cre12.g501200	K03094	9132	Signal transduction
7420	Cre12.g501200	K03094	4341	Hedgehog signaling pathway - fly
7421	Cre12.g501200	K03094	4350	TGF-beta signaling pathway
7422	Cre12.g501200	K03094	9143	Cell growth and death
7423	Cre12.g501200	K03094	4111	Cell cycle - yeast
7424	Cre12.g501200	K03094	4114	Oocyte meiosis
7425	Cre12.g501200	K03094	9159	Environmental adaptation
7426	Cre12.g501200	K03094	9161	Cancers: Overview
7427	Cre12.g501200	K03094	9172	Infectious diseases: Viral
7428	Cre12.g501200	K03094	5168	Herpes simplex infection
7429	Cre12.g501200	K03094	9182	Protein families: genetic information processing
7430	Cre12.g501200	K03094	3036	Chromosome and associated proteins
7431	Cre12.g502200	K03240	9122	Translation
7432	Cre12.g502200	K03240	9182	Protein families: genetic information processing
7442	Cre12.g503550	K01770	9109	Metabolism of terpenoids and polyketides
7454	Cre12.g504050	K04710	9103	Lipid metabolism
7455	Cre12.g504050	K04710	9132	Signal transduction
7496	Cre12.g504950	K00365	9104	Nucleotide metabolism
7497	Cre12.g504950	K00365	9110	Biosynthesis of other secondary metabolites
7498	Cre12.g505100	K13281	9191	Unclassified: metabolism
7500	Cre12.g505400	K01062	9103	Lipid metabolism
7528	Cre12.g505750	K03017	9121	Transcription
7529	Cre12.g505750	K03017	9164	Neurodegenerative diseases
7530	Cre12.g505750	K03017	9182	Protein families: genetic information processing
7531	Cre12.g505750	K03017	3400	DNA repair and recombination proteins
7568	Cre12.g506600	K15728	9103	Lipid metabolism
7569	Cre12.g506600	K15728	564	Glycerophospholipid metabolism
